date,region_code,region,illa,cases,recovered,active_cases,deceased,tp7d
2020-03-01,7016,Consell,Mallorca,0,0,0,0,0
2020-03-01,7017,Costitx,Mallorca,0,0,0,0,0
2020-03-01,7018,Deià,Mallorca,0,0,0,0,0
2020-03-01,7019,Escorca,Mallorca,0,0,0,0,0
2020-03-01,7020,Esporles,Mallorca,0,0,0,0,0
2020-03-01,7021,Estellencs,Mallorca,0,0,0,0,0
2020-03-01,7022,Felanitx,Mallorca,0,0,0,0,0
2020-03-01,7025,Fornalutx,Mallorca,0,0,0,0,0
2020-03-01,7027,Inca,Mallorca,0,0,0,0,0
2020-03-01,7028,Lloret de Vistalegre,Mallorca,0,0,0,0,0
2020-03-01,7029,Lloseta,Mallorca,0,0,0,0,0
2020-03-01,7030,Llubí,Mallorca,0,0,0,0,0
2020-03-01,7031,Llucmajor,Mallorca,0,0,0,0,0
2020-03-01,7033,Manacor,Mallorca,0,0,0,0,0
2020-03-01,7034,Mancor de la Vall,Mallorca,0,0,0,0,0
2020-03-01,7035,Maria de la Salut,Mallorca,0,0,0,0,0
2020-03-01,7036,Marratxí,Mallorca,0,0,0,0,0
2020-03-01,7038,Montuïri,Mallorca,0,0,0,0,0
2020-03-01,7039,Muro,Mallorca,0,0,0,0,0
2020-03-01,7040,Palma,Mallorca,1,0,0,0,0
2020-03-01,7041,Petra,Mallorca,0,0,0,0,0
2020-03-01,7044,Sa Pobla,Mallorca,0,0,0,0,0
2020-03-01,7042,Pollença,Mallorca,0,0,0,0,0
2020-03-01,7043,Porreres,Mallorca,0,0,0,0,0
2020-03-01,7045,Puigpunyent,Mallorca,0,0,0,0,0
2020-03-01,7059,Ses Salines,Mallorca,0,0,0,0,0
2020-03-01,7049,Sant Joan,Mallorca,0,0,0,0,0
2020-03-01,7051,Sant Llorenç des Cardassar,Mallorca,0,0,0,0,0
2020-03-01,7053,Santa Eugènia,Mallorca,0,0,0,0,0
2020-03-01,7055,Santa Margalida,Mallorca,0,0,0,0,0
2020-03-01,7056,Santa Maria del Camí,Mallorca,0,0,0,0,0
2020-03-01,7057,Santanyí,Mallorca,0,0,0,0,0
2020-03-01,7058,Selva,Mallorca,0,0,0,0,0
2020-03-01,7047,Sencelles,Mallorca,0,0,0,0,0
