date,region_code,region,illa,cases,recovered,active_cases,deceased,tp7d
2020-03-19,7032,Maó,Menorca,4,0,0,0,0.15384615384615385
2020-03-19,7037,Es Mercadal,Menorca,1,0,0,0,1
2020-03-19,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-19,7052,Sant Lluís,Menorca,0,0,0,0,0
2020-03-19,0,total-menorca,Menorca,12,0,0,0,0.16981132075471697
2020-03-20,7002,Alaior,Menorca,1,0,0,0,0
2020-03-20,7064,Es Castell,Menorca,2,0,0,0,0.1
2020-03-20,7015,Ciutadella de Menorca,Menorca,4,0,0,0,0.13636363636363635
2020-03-20,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-20,7032,Maó,Menorca,7,0,0,0,0.175
2020-03-20,7037,Es Mercadal,Menorca,2,0,0,0,1
2020-03-20,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-20,7052,Sant Lluís,Menorca,1,0,0,0,0.1111111111111111
2020-03-20,0,total-menorca,Menorca,17,0,0,0,0.15555555555555556
2020-03-21,7002,Alaior,Menorca,1,0,0,0,0
2020-03-21,7064,Es Castell,Menorca,2,0,0,0,0.0625
2020-03-21,7015,Ciutadella de Menorca,Menorca,4,0,0,0,0.10344827586206896
2020-03-21,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-21,7032,Maó,Menorca,9,0,0,0,0.13043478260869565
2020-03-21,7037,Es Mercadal,Menorca,2,0,0,0,0.4
2020-03-21,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-21,7052,Sant Lluís,Menorca,2,0,0,0,0.14285714285714285
2020-03-21,0,total-menorca,Menorca,20,0,0,0,0.11564625850340136
2020-03-22,7002,Alaior,Menorca,1,0,0,0,0
2020-03-22,7064,Es Castell,Menorca,2,0,0,0,0.05263157894736842
2020-03-22,7015,Ciutadella de Menorca,Menorca,4,0,0,0,0.06060606060606061
2020-03-22,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-22,7032,Maó,Menorca,10,0,0,0,0.10465116279069768
2020-03-22,7037,Es Mercadal,Menorca,2,0,0,0,0.3333333333333333
2020-03-22,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-22,7052,Sant Lluís,Menorca,2,0,0,0,0.14285714285714285
2020-03-22,0,total-menorca,Menorca,21,0,0,0,0.09195402298850575
2020-03-23,7002,Alaior,Menorca,1,0,0,0,0
2020-03-23,7064,Es Castell,Menorca,2,0,0,0,0.05263157894736842
2020-03-23,7015,Ciutadella de Menorca,Menorca,4,0,0,0,0.02857142857142857
2020-03-23,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-23,7032,Maó,Menorca,10,0,0,0,0.1
2020-03-23,7037,Es Mercadal,Menorca,2,0,0,0,0.3333333333333333
2020-03-23,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-23,7052,Sant Lluís,Menorca,3,0,0,0,0.16666666666666666
2020-03-23,0,total-menorca,Menorca,22,0,0,0,0.0855614973262032
2020-03-24,7002,Alaior,Menorca,1,0,0,0,0
2020-03-24,7064,Es Castell,Menorca,4,0,0,0,0.1
2020-03-24,7015,Ciutadella de Menorca,Menorca,4,0,0,0,0.023255813953488372
2020-03-24,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-24,7032,Maó,Menorca,11,0,0,0,0.07920792079207921
2020-03-24,7037,Es Mercadal,Menorca,3,0,0,0,0.375
2020-03-24,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-24,7052,Sant Lluís,Menorca,4,0,0,0,0.19047619047619047
2020-03-24,0,total-menorca,Menorca,27,0,0,0,0.08450704225352113
2020-03-25,7002,Alaior,Menorca,1,0,0,0,0
2020-03-25,7064,Es Castell,Menorca,4,0,0,0,0.1
2020-03-25,7015,Ciutadella de Menorca,Menorca,5,0,0,0,0.023255813953488372
2020-03-25,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-25,7032,Maó,Menorca,16,0,0,0,0.10526315789473684
2020-03-25,7037,Es Mercadal,Menorca,6,0,0,0,0.5454545454545454
2020-03-25,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-25,7052,Sant Lluís,Menorca,4,0,0,0,0.15384615384615385
2020-03-25,0,total-menorca,Menorca,36,0,0,0,0.10416666666666667
2020-03-26,7002,Alaior,Menorca,1,0,0,0,0
2020-03-26,7064,Es Castell,Menorca,4,0,0,0,0.07692307692307693
2020-03-26,7015,Ciutadella de Menorca,Menorca,5,0,0,0,0.022222222222222223
2020-03-26,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-26,7032,Maó,Menorca,18,0,0,0,0.10606060606060606
2020-03-26,7037,Es Mercadal,Menorca,13,0,0,0,0.5217391304347826
2020-03-26,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-26,7052,Sant Lluís,Menorca,4,0,0,0,0.13793103448275862
2020-03-26,0,total-menorca,Menorca,45,0,0,0,0.11578947368421053
2020-03-27,7002,Alaior,Menorca,3,0,0,0,0.06060606060606061
2020-03-27,7064,Es Castell,Menorca,5,0,0,0,0.1
2020-03-27,7015,Ciutadella de Menorca,Menorca,6,0,0,0,0.05
2020-03-27,7023,Ferreries,Menorca,0,0,0,0,0
2020-03-27,7032,Maó,Menorca,21,0,0,0,0.09655172413793103
2020-03-27,7037,Es Mercadal,Menorca,14,0,0,0,0.375
2020-03-27,7902,Es Migjorn Gran,Menorca,0,0,0,0,0
2020-03-27,7052,Sant Lluís,Menorca,5,0,0,0,0.13793103448275862
2020-03-27,0,total-menorca,Menorca,54,0,0,0,0.1182108626198083
